BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
TQBR,2023-01-04,ГАЗПРОМ ао,GAZP,29637,1085745294.4,163.48,162.06,163.48,162.76,162.61,162.51,6677170,162.6,162.6,162.76,956852284.1,956852284.1,956852284.1,0.0,3,SUR,-0.62
SMAL,2023-01-05,ГАЗПРОМ ао,GAZP,42,7908.14,163.99,160.07,163.99,,161.46,162.55,49,,,,0.0,0.0,0.0,0.0,3,SUR,0.51
TQBR,2023-01-05,ГАЗПРОМ ао,GAZP,35362,1228094649.1,162.5,160.71,162.85,161.25,161.46,161.2,7605990,161.47,161.47,161.25,1155011809.0,1155011809.0,1155011809.0,0.0,3,SUR,-0.81
SMAL,2023-01-06,ГАЗПРОМ ао,GAZP,18,8219.16,160.08,160.08,162.87,,161.95,162.33,51,,,,0.0,0.0,0.0,0.0,3,SUR,-0.14
TQBR,2023-01-06,ГАЗПРОМ ао,GAZP,25182,849778959.6,161.2,161.1,162.59,162.0,161.95,162.1,5247160,161.97,161.97,162.0,711780481.2,711780481.2,711780481.2,0.0,3,SUR,0.56
SMAL,2023-01-09,ГАЗПРОМ ао,GAZP,29,11839.18,161.23,161.23,164.74,,162.66,163.0,73,,,,0.0,0.0,0.0,0.0,3,SUR,0.41
TQBR,2023-01-09,ГАЗПРОМ ао,GAZP,40900,1585386826.3,162.99,161.88,163.49,163.44,162.66,162.71,9747070,162.62,162.62,163.44,1377586589.2,1377586589.2,1377586589.2,0.0,3,SUR,0.38
SMAL,2023-01-10,ГАЗПРОМ ао,GAZP,23,8400.9,160.78,159.81,163.94,,162.01,163.94,52,,,,0.0,0.0,0.0,0.0,3,SUR,0.58
TQBR,2023-01-10,ГАЗПРОМ ао,GAZP,32299,1190522691.1,162.71,161.44,162.98,162.6,162.01,162.1,7348430,162.0,162.0,162.6,1102981002.5,1102981002.5,1102981002.5,0.0,3,SUR,-0.37
SMAL,2023-01-11,ГАЗПРОМ ао,GAZP,33,14256.86,161.5,160.84,166.26,,164.37,165.0,87,,,,0.0,0.0,0.0,0.0,3,SUR,0.65
TQBR,2023-01-11,ГАЗПРОМ ао,GAZP,77413,4149931139.6,162.05,161.7,167.19,165.61,164.37,165.83,25247100,164.24,164.24,165.61,3747264480.8,3747264480.8,3747264480.8,0.0,3,SUR,2.3
SMAL,2023-01-12,ГАЗПРОМ ао,GAZP,34,16088.58,163.77,163.58,165.98,,164.76,165.42,98,,,,0.0,0.0,0.0,0.0,3,SUR,0.25
TQBR,2023-01-12,ГАЗПРОМ ао,GAZP,48382,1874103142.7,165.71,163.75,165.79,164.3,164.76,164.17,11374610,164.85,164.85,164.3,1620912659.0,1620912659.0,1620912659.0,0.0,3,SUR,-1.0
SMAL,2023-01-13,ГАЗПРОМ ао,GAZP,30,12366.37,164.0,162.08,166.75,,164.51,164.02,75,,,,0.0,0.0,0.0,0.0,3,SUR,-0.85
TQBR,2023-01-13,ГАЗПРОМ ао,GAZP,45711,2015473574.0,164.3,163.5,165.73,165.0,164.51,164.56,12251190,164.49,164.49,165.0,1825525227.8,1825525227.8,1825525227.8,0.0,3,SUR,0.24
SMAL,2023-01-16,ГАЗПРОМ ао,GAZP,74,27465.53,165.0,163.78,168.81,,165.97,166.5,167,,,,0.0,0.0,,0.0,3,SUR,1.51
TQBR,2023-01-16,ГАЗПРОМ ао,GAZP,51587,2437420932.8,165.1,164.9,166.8,166.14,165.97,165.8,14684580,166.0,166.0,,2198189747.5,2198189747.5,,0.0,3,SUR,0.75
SMAL,2023-01-17,ГАЗПРОМ ао,GAZP,55,14265.08,165.0,162.5,165.97,,163.72,162.5,87,,,,0.0,0.0,,0.0,3,SUR,-2.4
TQBR,2023-01-17,ГАЗПРОМ ао,GAZP,80027,2958615256.0,165.8,162.0,165.92,162.63,163.72,162.33,18071260,163.96,163.96,,2463277496.1,2463277496.1,,0.0,3,SUR,-2.09
SMAL,2023-01-18,ГАЗПРОМ ао,GAZP,40,14747.5,161.25,160.85,163.61,,162.55,163.61,91,,,,0.0,0.0,,0.0,3,SUR,0.68
TQBR,2023-01-18,ГАЗПРОМ ао,GAZP,58266,2352881804.1,162.52,160.81,163.96,162.86,162.55,162.18,14474410,162.56,162.56,,2133119507.5,2133119507.5,,0.0,3,SUR,-0.09
SMAL,2023-01-19,ГАЗПРОМ ао,GAZP,28,10772.7,160.24,159.67,163.66,,160.85,159.67,67,,,,0.0,0.0,,0.0,3,SUR,-2.41
TQBR,2023-01-19,ГАЗПРОМ ао,GAZP,65095,2515325207.9,161.99,160.01,162.49,160.99,160.85,160.53,15637850,160.88,160.88,,2319518104.3,2319518104.3,,0.0,3,SUR,-1.02
SMAL,2023-01-20,ГАЗПРОМ ао,GAZP,52,14625.48,157.25,157.25,161.49,,159.41,159.09,92,,,,0.0,0.0,,0.0,3,SUR,-0.36
TQBR,2023-01-20,ГАЗПРОМ ао,GAZP,75354,2633982076.0,160.56,158.55,161.45,158.9,159.41,158.85,16523360,159.47,159.47,,2392087601.3,2392087601.3,,0.0,3,SUR,-1.05
SMAL,2023-01-23,ГАЗПРОМ ао,GAZP,69,20039.84,158.5,157.54,161.98,,159.46,159.0,126,,,,0.0,0.0,,0.0,3,SUR,-0.06
TQBR,2023-01-23,ГАЗПРОМ ао,GAZP,55902,2407230654.3,158.85,158.2,160.49,160.0,159.46,160.06,15094450,159.44,159.44,,2210746907.0,2210746907.0,,0.0,3,SUR,0.76
SMAL,2023-01-24,ГАЗПРОМ ао,GAZP,55,17410.62,160.0,157.46,160.97,,158.8,157.46,110,,,,0.0,0.0,,0.0,3,SUR,-0.97
TQBR,2023-01-24,ГАЗПРОМ ао,GAZP,73060,2639081898.0,160.3,157.44,160.83,157.95,158.8,157.88,16620430,158.94,158.94,,2246836608.5,2246836608.5,,0.0,3,SUR,-1.36
SMAL,2023-01-25,ГАЗПРОМ ао,GAZP,41,11945.1,157.1,156.53,160.83,,157.83,158.78,76,,,,0.0,0.0,,0.0,3,SUR,0.84
TQBR,2023-01-25,ГАЗПРОМ ао,GAZP,60439,2457914846.9,157.9,156.71,159.13,158.39,157.83,158.99,15570640,157.74,157.74,,2186996692.1,2186996692.1,,0.0,3,SUR,0.7
SMAL,2023-01-26,ГАЗПРОМ ао,GAZP,44,13406.9,157.2,157.05,158.99,,158.04,158.76,85,,,,0.0,0.0,,0.0,3,SUR,-0.01
TQBR,2023-01-26,ГАЗПРОМ ао,GAZP,53370,1957310744.3,159.12,157.13,159.43,157.24,158.04,157.58,12385230,158.08,158.08,,1761272506.3,1761272506.3,,0.0,3,SUR,-0.89
SMAL,2023-01-27,ГАЗПРОМ ао,GAZP,53,20814.63,155.79,155.71,159.71,,158.37,157.37,132,,,,0.0,0.0,,0.0,3,SUR,-0.88
TQBR,2023-01-27,ГАЗПРОМ ао,GAZP,57773,1946923280.5,157.58,156.91,159.33,159.15,158.37,159.08,12293860,158.3,158.3,,1748221601.8,1748221601.8,,0.0,3,SUR,0.95
SMAL,2023-01-30,ГАЗПРОМ ао,GAZP,36,10768.98,158.0,157.3,159.82,,158.41,159.82,68,,,,0.0,0.0,,0.0,3,SUR,1.56
TQBR,2023-01-30,ГАЗПРОМ ао,GAZP,52003,1701425563.3,159.08,157.7,159.67,159.04,158.41,158.41,10740220,158.37,158.37,,1491647898.8,1491647898.8,,0.0,3,SUR,-0.42
SMAL,2023-01-31,ГАЗПРОМ ао,GAZP,66,23807.44,158.5,157.01,159.34,,158.67,158.5,151,,,,0.0,0.0,,0.0,3,SUR,-0.83
TQBR,2023-01-31,ГАЗПРОМ ао,GAZP,54266,2400534530.3,158.41,158.0,160.0,158.57,158.67,158.1,15129060,158.71,158.71,,2063783192.0,2063783192.0,,0.0,3,SUR,-0.2
SMAL,2023-02-01,ГАЗПРОМ ао,GAZP,18,4429.85,158.0,157.57,159.75,,158.18,157.57,28,,,,0.0,0.0,,0.0,3,SUR,-0.59
TQBR,2023-02-01,ГАЗПРОМ ао,GAZP,58427,2252680652.1,158.3,157.54,158.66,158.49,158.18,158.12,14240340,158.2,158.2,,1977807490.6,1977807490.6,,0.0,3,SUR,0.01
SMAL,2023-02-02,ГАЗПРОМ ао,GAZP,19,6640.07,157.6,156.86,159.39,,158.07,159.03,42,,,,0.0,0.0,,0.0,3,SUR,0.93
TQBR,2023-02-02,ГАЗПРОМ ао,GAZP,50638,1895520588.2,158.44,157.31,158.59,158.27,158.07,158.1,11991300,158.07,158.07,,1635439985.3,1635439985.3,,0.0,3,SUR,-0.01
SMAL,2023-02-03,ГАЗПРОМ ао,GAZP,107,50620.0,158.0,157.0,163.44,,160.96,161.97,318,,,,0.0,0.0,,0.0,3,SUR,1.85
TQBR,2023-02-03,ГАЗПРОМ ао,GAZP,169646,11193078018.2,158.09,156.76,163.96,162.18,160.96,160.87,69539880,160.95,160.95,,10226129868.6,10226129868.6,,0.0,3,SUR,1.75
SMAL,2023-02-06,ГАЗПРОМ ао,GAZP,72,17669.98,161.98,158.15,161.98,,159.98,159.98,111,,,,0.0,0.0,,0.0,3,SUR,-1.23
TQBR,2023-02-06,ГАЗПРОМ ао,GAZP,88911,4503125915.8,160.68,158.91,161.76,159.2,159.98,160.14,28144330,160.03,160.03,,3973170748.7,3973170748.7,,0.0,3,SUR,-0.45
SMAL,2023-02-07,ГАЗПРОМ ао,GAZP,49,16388.23,158.7,158.0,161.94,,160.09,159.8,103,,,,0.0,0.0,,0.0,3,SUR,-0.11
TQBR,2023-02-07,ГАЗПРОМ ао,GAZP,51876,2234074832.6,160.5,159.51,161.35,159.61,160.09,159.87,13954930,160.11,160.11,,2037194403.7,2037194403.7,,0.0,3,SUR,-0.17
SMAL,2023-02-08,ГАЗПРОМ ао,GAZP,39,14914.75,156.93,156.93,160.53,,158.86,157.61,94,,,,0.0,0.0,,0.0,3,SUR,-1.37
TQBR,2023-02-08,ГАЗПРОМ ао,GAZP,65896,2651241562.4,160.01,157.82,160.42,158.32,158.86,158.18,16688290,158.95,158.95,,2351906160.1,2351906160.1,,0.0,3,SUR,-1.06
SMAL,2023-02-09,ГАЗПРОМ ао,GAZP,46,12050.39,158.1,157.25,160.42,,159.27,158.16,76,,,,0.0,0.0,,0.0,3,SUR,0.35
TQBR,2023-02-09,ГАЗПРОМ ао,GAZP,78359,4405526876.1,158.5,157.6,160.44,159.15,159.27,159.19,27661050,159.27,159.27,,4177089847.7,4177089847.7,,0.0,3,SUR,0.64
SMAL,2023-02-10,ГАЗПРОМ ао,GAZP,31,11236.96,159.98,157.78,159.98,,158.71,157.83,71,,,,0.0,0.0,,0.0,3,SUR,-0.21
TQBR,2023-02-10,ГАЗПРОМ ао,GAZP,38975,1567193270.8,159.07,158.32,159.46,158.86,158.71,158.68,9874270,158.71,158.71,,1391371299.2,1391371299.2,,0.0,3,SUR,-0.32
SMAL,2023-02-13,ГАЗПРОМ ао,GAZP,42,11666.69,161.77,157.0,161.77,,158.39,157.27,74,,,,0.0,0.0,,0.0,3,SUR,-0.35
TQBR,2023-02-13,ГАЗПРОМ ао,GAZP,49934,1808640473.5,159.47,158.0,159.47,158.49,158.39,158.01,11418540,158.43,158.43,,1564170798.0,1564170798.0,,0.0,3,SUR,-0.42
SMAL,2023-02-14,ГАЗПРОМ ао,GAZP,70,23912.98,159.88,155.59,159.88,,156.68,159.47,153,,,,0.0,0.0,,0.0,3,SUR,1.4
TQBR,2023-02-14,ГАЗПРОМ ао,GAZP,75546,2916539344.5,157.9,155.13,158.1,156.35,156.68,156.52,18614580,156.69,156.69,,2746902399.7,2746902399.7,,0.0,3,SUR,-0.94
SMAL,2023-02-15,ГАЗПРОМ ао,GAZP,79,24454.45,155.03,151.0,158.2,,154.19,151.0,159,,,,0.0,0.0,,0.0,3,SUR,-5.31
TQBR,2023-02-15,ГАЗПРОМ ао,GAZP,109199,4250342138.5,156.05,150.6,156.07,153.3,154.19,153.09,27565120,155.03,155.03,,2791635177.3,2791635177.3,,0.0,3,SUR,-2.19
SMAL,2023-02-16,ГАЗПРОМ ао,GAZP,37,8738.44,153.7,151.72,157.95,,153.07,151.72,57,,,,0.0,0.0,,0.0,3,SUR,0.48
TQBR,2023-02-16,ГАЗПРОМ ао,GAZP,61756,2652065953.5,154.01,151.62,154.5,153.1,153.07,153.56,17324800,153.07,153.07,,2413622002.3,2413622002.3,,0.0,3,SUR,0.31
SMAL,2023-02-17,ГАЗПРОМ ао,GAZP,33,9939.48,152.0,151.56,155.0,,153.94,154.0,65,,,,0.0,0.0,,0.0,3,SUR,1.5
TQBR,2023-02-17,ГАЗПРОМ ао,GAZP,46431,2041943661.3,153.4,152.83,155.08,153.78,153.94,153.62,13264910,153.97,153.97,,1874881879.1,1874881879.1,,0.0,3,SUR,0.04
SMAL,2023-02-20,ГАЗПРОМ ао,GAZP,37,14633.88,152.0,151.72,156.3,,152.77,155.7,96,,,,0.0,0.0,,0.0,3,SUR,1.1
TQBR,2023-02-20,ГАЗПРОМ ао,GAZP,61894,2339971352.4,153.62,151.62,154.3,154.1,152.77,153.24,15317010,152.68,152.68,,2074719198.1,2074719198.1,,0.0,3,SUR,-0.25
SMAL,2023-02-21,ГАЗПРОМ ао,GAZP,25,9587.93,152.26,152.26,157.74,,155.18,154.15,62,,,,0.0,0.0,,0.0,3,SUR,-1.0
TQBR,2023-02-21,ГАЗПРОМ ао,GAZP,62025,3320203737.1,153.61,153.61,156.43,154.65,155.18,154.97,21395970,155.2,155.2,,3061381070.4,3061381070.4,,0.0,3,SUR,1.13
SMAL,2023-02-22,ГАЗПРОМ ао,GAZP,38,14893.41,152.66,152.66,160.07,,154.97,156.28,96,,,,0.0,0.0,,0.0,3,SUR,1.38
TQBR,2023-02-22,ГАЗПРОМ ао,GAZP,44537,1806072363.0,154.89,153.5,156.4,155.67,154.97,155.31,11653990,154.88,154.88,,1552320640.7,1552320640.7,,0.0,3,SUR,0.22
SMAL,2023-02-24,ГАЗПРОМ ао,GAZP,29,9801.1,154.55,153.05,164.67,,155.08,153.05,63,,,,0.0,0.0,,0.0,3,SUR,-2.07
TQBR,2023-02-24,ГАЗПРОМ ао,GAZP,42056,1547378406.1,155.53,153.72,156.98,154.15,155.08,154.22,9977840,155.17,155.17,,1408422202.3,1408422202.3,,0.0,3,SUR,-0.7
SMAL,2023-02-27,ГАЗПРОМ ао,GAZP,55,15525.24,154.5,154.0,158.0,,155.88,158.0,100,,,,0.0,0.0,,0.0,3,SUR,3.23
TQBR,2023-02-27,ГАЗПРОМ ао,GAZP,63454,2670360571.4,153.9,153.5,157.3,156.52,155.88,156.34,17130630,155.82,155.82,,2455650298.3,2455650298.3,,0.0,3,SUR,1.37
SMAL,2023-02-28,ГАЗПРОМ ао,GAZP,34,12925.29,157.0,153.55,158.95,,156.83,155.11,83,,,,0.0,0.0,,0.0,3,SUR,-1.83
TQBR,2023-02-28,ГАЗПРОМ ао,GAZP,65005,2891641712.6,156.49,155.56,158.09,157.72,156.83,157.66,18437840,156.75,156.75,,2567599526.4,2567599526.4,,0.0,3,SUR,0.84
SMAL,2023-03-01,ГАЗПРОМ ао,GAZP,83,28129.28,153.43,153.41,164.56,,162.17,163.8,175,,,,0.0,0.0,,0.0,3,SUR,5.6
TQBR,2023-03-01,ГАЗПРОМ ао,GAZP,161635,10984803563.6,158.0,157.99,164.56,162.44,162.17,164.5,67730800,162.01,162.01,,9846168334.0,9846168334.0,,0.0,3,SUR,4.34
SMAL,2023-03-02,ГАЗПРОМ ао,GAZP,30,12232.13,163.0,160.0,163.16,,161.68,162.99,76,,,,0.0,0.0,,0.0,3,SUR,-0.49
TQBR,2023-03-02,ГАЗПРОМ ао,GAZP,121923,8600470910.3,164.18,159.5,164.34,161.19,161.68,160.9,53198820,161.7,161.7,,8162082865.0,8162082865.0,,0.0,3,SUR,-2.19
SMAL,2023-03-03,ГАЗПРОМ ао,GAZP,42,19192.76,159.58,159.58,163.76,,162.19,163.17,119,,,,0.0,0.0,,0.0,3,SUR,0.11
TQBR,2023-03-03,ГАЗПРОМ ао,GAZP,55951,3459794984.0,161.2,160.9,163.3,161.8,162.19,162.27,21331010,162.19,162.19,,3082815667.4,3082815667.4,,0.0,3,SUR,0.85
SMAL,2023-03-06,ГАЗПРОМ ао,GAZP,50,19462.01,165.97,161.79,169.99,,163.5,164.38,119,,,,0.0,0.0,,0.0,3,SUR,0.74
TQBR,2023-03-06,ГАЗПРОМ ао,GAZP,55185,3190445492.4,163.2,162.52,164.3,163.71,163.5,163.35,19513700,163.5,163.5,,2893426206.7,2893426206.7,,0.0,3,SUR,0.67
SMAL,2023-03-07,ГАЗПРОМ ао,GAZP,24,9594.41,169.46,161.42,169.46,,162.92,162.22,59,,,,0.0,0.0,,0.0,3,SUR,-1.31
TQBR,2023-03-07,ГАЗПРОМ ао,GAZP,41462,2257065464.7,163.8,162.0,163.85,162.9,162.92,162.57,13857120,162.91,162.91,,2022662873.2,2022662873.2,,0.0,3,SUR,-0.48
SMAL,2023-03-09,ГАЗПРОМ ао,GAZP,37,12102.82,162.2,160.57,163.0,,161.86,163.0,75,,,,0.0,0.0,,0.0,3,SUR,0.48
TQBR,2023-03-09,ГАЗПРОМ ао,GAZP,49964,2258108682.8,162.21,161.12,163.18,161.75,161.86,161.21,13951080,161.92,161.92,,1971905388.0,1971905388.0,,0.0,3,SUR,-0.84
SMAL,2023-03-10,ГАЗПРОМ ао,GAZP,18,6080.98,159.29,159.28,160.99,,160.31,159.5,38,,,,0.0,0.0,,0.0,3,SUR,-2.15
TQBR,2023-03-10,ГАЗПРОМ ао,GAZP,50840,2764175212.1,160.5,159.51,161.29,160.2,160.31,160.04,17242280,160.34,160.34,,2512627712.6,2512627712.6,,0.0,3,SUR,-0.73
SMAL,2023-03-13,ГАЗПРОМ ао,GAZP,30,9401.2,157.25,157.25,162.0,,159.71,158.11,59,,,,0.0,0.0,,0.0,3,SUR,-0.87
TQBR,2023-03-13,ГАЗПРОМ ао,GAZP,61616,3232817932.3,160.35,158.3,161.62,159.3,159.71,159.03,20242370,159.76,159.76,,2982265246.7,2982265246.7,,0.0,3,SUR,-0.63
SMAL,2023-03-14,ГАЗПРОМ ао,GAZP,26,9291.86,159.0,158.92,161.5,,160.42,160.5,58,,,,0.0,0.0,,0.0,3,SUR,1.51
TQBR,2023-03-14,ГАЗПРОМ ао,GAZP,46692,2809175624.6,158.89,158.55,161.4,161.17,160.42,161.0,17511280,160.37,160.37,,2256505918.1,2256505918.1,,0.0,3,SUR,1.24
SMAL,2023-03-15,ГАЗПРОМ ао,GAZP,30,11603.95,162.5,158.46,162.5,,160.27,159.99,73,,,,0.0,0.0,,0.0,3,SUR,-0.32
TQBR,2023-03-15,ГАЗПРОМ ао,GAZP,81362,3999602129.9,161.69,158.05,162.48,159.15,160.27,159.68,24955980,160.39,160.39,,3555655416.4,3555655416.4,,0.0,3,SUR,-0.82
SMAL,2023-03-16,ГАЗПРОМ ао,GAZP,14,5267.58,161.69,159.0,161.69,,159.49,160.0,33,,,,0.0,0.0,,0.0,3,SUR,0.01
TQBR,2023-03-16,ГАЗПРОМ ао,GAZP,51155,3336229190.9,159.85,158.5,160.83,159.28,159.49,159.71,20918470,159.48,159.48,,3164222921.4,3164222921.4,,0.0,3,SUR,0.02
SMAL,2023-03-17,ГАЗПРОМ ао,GAZP,64,21066.11,158.32,158.32,164.56,,162.36,160.71,130,,,,0.0,0.0,,0.0,3,SUR,0.44
SPEQ,2023-03-17,ГАЗПРОМ ао,GAZP,427,763366888.0,159.58,159.58,159.58,,,159.58,4783600,,,,0.0,0.0,,0.0,3,SUR,-0.81
TQBR,2023-03-17,ГАЗПРОМ ао,GAZP,102457,6779687719.9,160.19,159.85,164.41,163.08,162.36,163.29,41756740,162.28,162.28,,6205396759.0,6205396759.0,,0.0,3,SUR,2.24
SMAL,2023-03-20,ГАЗПРОМ ао,GAZP,122,49993.91,159.41,159.05,177.07,,171.57,175.29,292,,,,0.0,0.0,,0.0,3,SUR,9.07
TQBR,2023-03-20,ГАЗПРОМ ао,GAZP,267702,21978388873.0,164.4,164.14,176.86,173.33,171.57,175.7,128096680,170.61,170.61,,17228498213.1,17228498213.1,,0.0,3,SUR,7.6
SMAL,2023-03-21,ГАЗПРОМ ао,GAZP,54,23364.36,168.57,168.57,175.45,,173.05,168.69,136,,,,0.0,0.0,,0.0,3,SUR,-3.77
TQBR,2023-03-21,ГАЗПРОМ ао,GAZP,201901,18597619015.2,176.0,168.66,177.25,172.13,173.05,170.55,107470840,173.43,173.43,,16126501289.7,16126501289.7,,0.0,3,SUR,-2.93
SMAL,2023-03-22,ГАЗПРОМ ао,GAZP,32,12060.71,170.5,168.13,172.57,,169.38,171.0,71,,,,0.0,0.0,,0.0,3,SUR,1.37
TQBR,2023-03-22,ГАЗПРОМ ао,GAZP,90333,6595773445.0,170.0,167.7,171.38,169.72,169.38,168.72,38941190,169.38,169.38,,5879315611.3,5879315611.3,,0.0,3,SUR,-1.07
SMAL,2023-03-23,ГАЗПРОМ ао,GAZP,44,15024.03,172.0,166.8,172.0,,168.78,168.44,89,,,,0.0,0.0,,0.0,3,SUR,-1.5
TQBR,2023-03-23,ГАЗПРОМ ао,GAZP,52443,3165567592.3,168.72,167.82,169.71,169.1,168.78,168.84,18755770,168.75,168.75,,2845253693.0,2845253693.0,,0.0,3,SUR,0.07
SMAL,2023-03-24,ГАЗПРОМ ао,GAZP,20,6233.81,168.35,167.74,170.0,,168.68,168.02,37,,,,0.0,0.0,,0.0,3,SUR,-0.25
TQBR,2023-03-24,ГАЗПРОМ ао,GAZP,43606,2492467994.2,169.23,168.01,169.49,169.0,168.68,169.03,14775980,168.66,168.66,,2131875543.1,2131875543.1,,0.0,3,SUR,0.11
SMAL,2023-03-27,ГАЗПРОМ ао,GAZP,54,20049.84,171.7,171.02,172.29,,171.82,171.09,117,,,,0.0,0.0,,0.0,3,SUR,1.83
TQBR,2023-03-27,ГАЗПРОМ ао,GAZP,83789,6190973001.5,170.2,169.74,173.25,172.3,171.82,172.33,36031430,171.66,171.66,,4966979178.7,4966979178.7,,0.0,3,SUR,1.95
SMAL,2023-03-28,ГАЗПРОМ ао,GAZP,53,20292.74,170.37,169.21,175.7,,170.58,169.65,119,,,,0.0,0.0,,0.0,3,SUR,-0.84
TQBR,2023-03-28,ГАЗПРОМ ао,GAZP,74028,4614333299.5,172.94,169.1,172.94,170.72,170.58,171.07,27050730,170.57,170.57,,4313476022.0,4313476022.0,,0.0,3,SUR,-0.73
SMAL,2023-03-29,ГАЗПРОМ ао,GAZP,42,13432.14,170.02,169.07,171.81,,171.13,171.15,79,,,,0.0,0.0,,0.0,3,SUR,0.88
TQBR,2023-03-29,ГАЗПРОМ ао,GAZP,59297,3841502396.6,171.58,169.41,172.5,170.68,171.13,170.95,22448680,171.15,171.15,,3369403337.2,3369403337.2,,0.0,3,SUR,-0.07
SMAL,2023-03-30,ГАЗПРОМ ао,GAZP,30,18077.08,172.16,170.31,172.16,,171.13,171.99,106,,,,0.0,0.0,,0.0,3,SUR,0.49
TQBR,2023-03-30,ГАЗПРОМ ао,GAZP,41954,2517969423.5,170.78,170.02,171.8,171.27,171.13,171.71,14713810,171.09,171.09,,2245198220.7,2245198220.7,,0.0,3,SUR,0.44
SMAL,2023-03-31,ГАЗПРОМ ао,GAZP,70,31171.46,169.85,168.51,172.74,,169.9,172.74,183,,,,0.0,0.0,,0.0,3,SUR,0.44
TQBR,2023-03-31,ГАЗПРОМ ао,GAZP,89990,5331859695.0,172.0,168.14,172.71,169.7,169.9,169.83,31382430,169.91,169.91,,4833118641.7,4833118641.7,,0.0,3,SUR,-1.09
SMAL,2023-04-03,ГАЗПРОМ ао,GAZP,45,13115.25,169.5,166.25,178.39,,170.24,170.0,77,,,,0.0,0.0,,0.0,3,SUR,-1.59
TQBR,2023-04-03,ГАЗПРОМ ао,GAZP,68103,3879998447.2,170.99,169.0,171.5,169.75,170.24,170.38,22791210,170.25,170.25,,3552894437.1,3552894437.1,,0.0,3,SUR,0.32
SMAL,2023-04-04,ГАЗПРОМ ао,GAZP,64,26100.81,178.26,170.09,178.26,,173.81,173.87,151,,,,0.0,0.0,,0.0,3,SUR,2.28
TQBR,2023-04-04,ГАЗПРОМ ао,GAZP,149732,12722343198.6,171.0,170.14,176.0,171.11,173.81,172.55,73197080,173.91,173.91,,12004630529.9,12004630529.9,,0.0,3,SUR,1.27
SMAL,2023-04-05,ГАЗПРОМ ао,GAZP,40,13971.96,169.09,169.09,174.97,,172.95,172.2,81,,,,0.0,0.0,,0.0,3,SUR,-0.96
TQBR,2023-04-05,ГАЗПРОМ ао,GAZP,68565,5691178694.1,172.55,170.58,174.48,173.18,172.95,173.86,32905650,172.88,172.88,,5115873426.4,5115873426.4,,0.0,3,SUR,0.76
SMAL,2023-04-06,ГАЗПРОМ ао,GAZP,47,17569.92,174.4,171.16,174.81,,173.34,171.8,102,,,,0.0,0.0,,0.0,3,SUR,-0.23
TQBR,2023-04-06,ГАЗПРОМ ао,GAZP,78984,5243774027.6,174.02,171.3,175.0,172.05,173.34,171.6,30250960,173.5,173.5,,4644383854.0,4644383854.0,,0.0,3,SUR,-1.3
SMAL,2023-04-07,ГАЗПРОМ ао,GAZP,29,11517.46,172.95,171.31,173.77,,172.3,171.51,67,,,,0.0,0.0,,0.0,3,SUR,-0.17
TQBR,2023-04-07,ГАЗПРОМ ао,GAZP,54102,3088837815.7,171.5,171.29,173.18,172.36,172.3,173.09,17927510,172.23,172.23,,2571765798.3,2571765798.3,,0.0,3,SUR,0.87
SMAL,2023-04-10,ГАЗПРОМ ао,GAZP,52,17331.43,174.49,172.55,176.97,,174.18,176.84,100,,,,0.0,0.0,,0.0,3,SUR,3.11
TQBR,2023-04-10,ГАЗПРОМ ао,GAZP,64768,4070633698.5,173.55,173.23,175.2,174.38,174.18,174.54,23369990,174.01,174.01,,3124470286.3,3124470286.3,,0.0,3,SUR,0.84
SMAL,2023-04-11,ГАЗПРОМ ао,GAZP,77,39612.74,174.49,174.49,181.74,,178.64,177.02,224,,,,0.0,0.0,,0.0,3,SUR,0.1
TQBR,2023-04-11,ГАЗПРОМ ао,GAZP,238181,21115983704.3,175.5,175.2,182.5,176.32,178.64,177.18,118205120,178.79,178.79,,19467037339.2,19467037339.2,,0.0,3,SUR,1.51
SMAL,2023-04-12,ГАЗПРОМ ао,GAZP,32,15068.16,173.74,173.74,179.67,,177.72,178.37,85,,,,0.0,0.0,,0.0,3,SUR,0.76
TQBR,2023-04-12,ГАЗПРОМ ао,GAZP,75247,6649787119.1,178.32,175.55,179.78,177.96,177.72,178.75,37417720,177.66,177.66,,6221933042.8,6221933042.8,,0.0,3,SUR,0.89
SMAL,2023-04-13,ГАЗПРОМ ао,GAZP,27,8024.28,178.0,177.13,179.98,,178.78,178.34,45,,,,0.0,0.0,,0.0,3,SUR,-0.02
TQBR,2023-04-13,ГАЗПРОМ ао,GAZP,64827,5501320772.2,179.1,176.8,180.59,178.94,178.78,178.73,30771170,178.78,178.78,,4986761779.4,4986761779.4,,0.0,3,SUR,-0.01
SMAL,2023-04-14,ГАЗПРОМ ао,GAZP,28,10851.38,177.29,173.84,179.75,,178.48,179.75,61,,,,0.0,0.0,,0.0,3,SUR,0.79
TQBR,2023-04-14,ГАЗПРОМ ао,GAZP,46702,3637495474.9,179.0,177.1,180.1,178.52,178.48,179.5,20380880,178.12,178.12,,2529891852.8,2529891852.8,,0.0,3,SUR,0.43
